task_id,config,agent,model,reasoning,snapshot,raw_pass,judge_pass,compile,tests_passed,tests_run,req_satisfied,req_total,duration_s,cost_usd,output_tokens,steps,compile_calls,compile_errors,files_edited
ue_task_0049,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0049_codex_20260624_211207,0,0,1,0,2,,,1160.3,12.781052,45850,83,6,3,2
ue_task_0050,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0050_codex_20260624_214053,1,0,1,2,2,3,5,1144.8,10.629499,38003,74,3,36,2
ue_task_0051,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0051_codex_20260628_143918,0,0,1,0,3,7,8,942.2,10.7492025,23371,87,4,8,4
ue_task_0052,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0052_codex_20260628_151014,0,1,1,0,2,7,7,1009.4,8.892722500000001,26472,99,2,0,12
ue_task_0053,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0053_codex_20260628_153739,0,0,1,0,3,8,9,973.1,5.1911475,30129,60,2,0,5
ue_task_0054,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0054_codex_20260628_160146,1,1,1,3,3,1,1,810.1,6.35493,22183,65,5,0,1
ue_task_0055,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0055_codex_20260628_161710,0,0,1,1,2,,,573.2,2.1289275,10327,40,1,0,1
ue_task_0056,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0056_codex_20260628_163242,0,0,1,9,10,5,6,596.8,3.636445,10679,47,1,0,1
ue_task_0057,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0057_codex_20260624_230249,1,0,1,2,2,4,5,791.2,10.460387,31621,81,6,2,2
ue_task_0058,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0058_codex_20260624_232347,1,1,1,1,1,,,670.5,8.103263,22198,107,2,0,1
ue_task_0059,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0059_codex_20260624_234233,1,1,1,1,1,1,1,781.2,14.056289,33041,65,2,0,3
ue_task_0060,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0060_codex_20260628_165730,0,0,1,0,1,0,1,1115.5,5.7415975,18315,72,5,0,3
ue_task_0061,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0061_codex_20260628_171300,0,0,1,0,1,4,5,536.3,2.5088075,9791,37,4,2,1
ue_task_0062,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0062_codex_20260628_173016,0,0,1,0,1,5,5,656.8,2.6909300000000003,16054,41,2,0,2
ue_task_0063,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0063_codex_20260625_004644,1,1,1,3,3,5,5,794.4,5.037414,16416,43,3,0,4
ue_task_0064,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0064_codex_20260628_174921,0,0,1,2,3,4,5,889.3,3.5043849999999996,18019,49,2,0,4
ue_task_0065,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0065_codex_20260628_181144,1,1,1,1,1,1,1,1045.0,9.4541675,26304,83,5,0,7
ue_task_0067,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0067_codex_20260628_190525,0,0,1,0,1,4,5,1391.0,24.6418475,36411,116,6,0,2
ue_task_0068,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0068_codex_20260628_192651,0,0,1,0,1,,,963.7,12.579785000000001,24871,72,5,0,2
ue_task_0069,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0069_codex_20260625_030038,1,1,1,3,3,4,4,1349.4,18.463163,47067,138,5,3,4
ue_task_0070,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0070_codex_20260628_194650,0,0,1,1,2,4,5,918.4,8.003635,27753,61,3,0,6
ue_task_0071,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0071_codex_20260628_200204,0,1,1,0,2,6,6,586.5,1.771125,13380,39,2,0,8
ue_task_0072,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0072_codex_20260628_201939,1,1,1,6,6,,,655.0,6.953755000000001,14181,58,1,0,3
ue_task_0074,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0074_codex_20260628_210059,0,1,1,2,3,8,8,694.7,6.0307224999999995,16463,67,8,7,3
ue_task_0075,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0075_codex_20260628_212802,0,0,1,0,2,,,1142.8,17.3566875,36990,115,3,4,4
ue_task_0077,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0077_codex_20260628_221538,0,,0,0,0,,,1047.3,16.651152500000002,32507,91,3,0,8
ue_task_0078,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0078_codex_20260628_224138,0,,0,0,0,,,1040.8,9.80827,30099,67,6,0,5
ue_task_0079,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0079_codex_20260628_230512,0,,0,0,0,,,1048.4,14.511804999999999,31285,80,5,0,5
ue_task_0080,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0080_codex_20260628_232948,0,0,1,2,7,,,986.2,16.2853575,29351,87,6,0,6
ue_task_0081,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0081_codex_20260628_235434,0,,0,0,0,,,1003.4,13.757875,29707,81,4,0,3
ue_task_0082,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0082_codex_20260629_001048,0,1,1,0,3,,,781.9,11.230640000000001,31404,74,3,32,1
ue_task_0083,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0083_codex_20260629_003017,0,1,1,2,3,,,992.5,12.4230425,36214,80,10,4,3
ue_task_0085,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0085_codex_20260629_011406,0,1,1,0,3,,,715.5,9.921645,27665,71,4,4,3
ue_task_0086,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0086_codex_20260629_013114,0,1,1,1,3,,,806.6,9.710835,29386,68,7,16,7
ue_task_0087,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0087_codex_20260629_014550,0,0,1,0,3,,,656.5,6.010377500000001,27219,59,4,2,6
ue_task_0088,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0088_codex_20260629_020150,0,1,1,0,1,9,9,539.8,7.2578375,19563,70,1,0,1
ue_task_0089,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0089_codex_20260629_021704,0,0,1,0,1,8,9,360.6,3.194795,12573,52,1,0,1
ue_task_0090,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0090_codex_20260629_023958,0,0,1,0,1,,,1115.3,19.495185,40646,126,4,2,8
ue_task_0091,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0091_codex_20260629_030249,0,0,1,0,1,,,1129.5,9.675385,45724,66,5,6,11
ue_task_0092,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0092_codex_20260629_032152,0,0,1,0,1,,,894.1,5.99195,26493,67,3,0,6
ue_task_0093,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0093_codex_20260629_034334,1,0,1,1,1,,,1037.0,18.8273225,31843,100,6,0,2
ue_task_0094,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0094_codex_20260629_035842,1,1,1,1,1,1,1,679.2,10.296015,22499,64,2,0,2
ue_task_0095,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0095_codex_20260629_041429,1,0,1,1,1,,,705.7,10.410392499999999,21445,80,4,0,5
ue_task_0096,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0096_codex_20260629_042756,1,0,1,1,1,,,613.3,15.520190000000001,18143,77,5,0,3
ue_task_0097,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0097_codex_20260629_045217,0,0,1,0,1,,,1291.6,7.114895,43044,74,5,0,5
ue_task_0098,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0098_codex_20260629_051050,0,0,1,0,1,,,920.9,9.531202500000001,30874,83,4,0,8
ue_task_0099,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0099_codex_20260629_053105,0,0,1,0,1,,,1055.4,15.094695,36679,80,3,2,10
ue_task_0100,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0100_codex_20260629_055400,0,0,1,0,1,,,1158.4,12.8139575,45257,100,4,12,8
ue_task_0101,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0101_codex_20260629_061709,0,0,1,0,1,,,1190.7,18.104095,44662,136,5,2,9
ue_task_0102,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0102_codex_20260629_063731,0,0,1,0,1,,,997.6,10.959555,33718,81,4,0,7
ue_task_0103,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0103_codex_20260629_065123,1,1,1,2,2,,,684.6,3.2443524999999998,20485,56,1,0,8
ue_task_0104,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0104_codex_20260629_070738,0,0,1,0,1,,,763.1,10.66561,27148,91,4,3,7
ue_task_0105,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0105_codex_20260629_072919,0,0,1,0,1,,,1082.4,10.176192499999999,37246,90,6,0,8
ue_task_0106,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0106_codex_20260629_075743,0,0,1,0,1,,,1550.8,24.77972,48477,153,9,22,11
ue_task_0107,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0107_codex_20260629_082807,0,0,1,0,1,,,1657.4,26.239215,57671,159,9,2,4
ue_task_0108,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0108_codex_20260629_090134,0,0,1,0,1,,,1853.6,22.4196875,65553,179,8,3,8
ue_task_0109,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0109_codex_20260629_091447,1,1,1,10,10,9,9,591.0,2.4772925000000003,21315,37,3,2,2
ue_task_0110,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0110_codex_20260629_092900,0,0,1,15,16,4,7,711.2,4.68759,23669,60,1,0,4
ue_task_0111,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0111_codex_20260629_230540,1,1,1,1,1,,,533.8,4.4921,18352,48,3,0,1
ue_task_0112,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0112_codex_20260629_231848,1,1,1,1,1,,,591.3,6.4230075,24385,61,2,0,1
ue_task_0113,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0113_codex_20260629_232645,1,1,1,1,1,,,326.8,2.3993,12068,33,1,0,1
ue_task_0114,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0114_codex_20260629_233855,1,1,1,1,1,8,8,401.2,2.4053750000000003,16154,26,1,0,2
ue_task_0115,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0115_codex_20260629_234749,1,0,1,1,1,,,446.4,2.5275175,17252,32,2,0,1
ue_task_0116,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0116_codex_20260630_000102,0,0,1,0,1,,,606.8,4.0623375,26499,40,1,0,2
ue_task_0117,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0117_codex_20260630_002203,1,1,1,1,1,,,1046.7,5.8600125,44398,49,7,12,2
ue_task_0118,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0118_codex_20260630_004628,0,0,1,0,1,,,1317.5,22.548894999999998,54694,146,5,8,1
ue_task_0119,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0119_codex_20260630_005520,0,1,1,0,1,,,365.9,2.6528275000000003,13784,33,1,0,3
ue_task_0120,GPT-5.5 (xhigh),codex,gpt-5.5,xhigh,ue_task_0120_codex_20260630_011048,0,0,1,0,1,,,757.6,5.683702500000001,31688,54,4,2,8
ue_task_0001,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0001_claude-code_20260624_035646,0,0,1,3,7,3,7,1933.4,12.433379,143444,84,9,0,8
ue_task_0002,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0002_claude-code_20260624_044857,1,0,1,11,11,10,11,2775.7,14.558394999999999,228732,117,7,7,10
ue_task_0003,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0003_claude-code_20260624_053015,0,0,1,4,5,4,5,2076.9,10.978924499999994,155764,155,6,0,8
ue_task_0004,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0004_claude-code_20260624_060912,0,0,1,0,1,4,6,2019.6,14.643379499999998,161357,126,11,0,6
ue_task_0005,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0005_claude-code_20260624_064038,1,1,1,4,4,6,6,1575.0,11.727770000000001,108743,117,3,0,6
ue_task_0006,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0006_claude-code_20260624_070554,1,1,1,5,5,5,5,1220.1,8.002154000000003,98070,103,5,0,5
ue_task_0007,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0007_claude-code_20260624_073817,1,0,1,1,1,1,3,1634.6,9.445928500000003,126325,116,3,0,3
ue_task_0008,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0008_claude-code_20260624_105901,0,0,1,19,22,20,22,2339.0,13.846427000000004,195795,160,5,0,8
ue_task_0009,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0009_claude-code_20260624_112726,1,1,1,5,5,11,11,890.3,4.0033405,71519,52,4,0,1
ue_task_0010,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0010_claude-code_20260624_114652,0,0,1,2,3,7,9,545.2,2.8987005,38127,38,5,0,1
ue_task_0011,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0011_claude-code_20260628_194523,0,0,1,3,6,7,9,638.1,4.37215,42157,42,0,0,1
ue_task_0012,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0012_claude-code_20260624_124319,0,0,1,7,10,12,16,1793.0,11.955286,133145,155,4,0,5
ue_task_0013,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0013_claude-code_20260624_130744,1,0,1,2,2,24,25,946.9,6.6719529999999985,70390,66,2,0,1
ue_task_0014,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0014_claude-code_20260628_202143,0,0,1,1,2,17,18,1734.9,7.772729000000003,122650,72,3,0,2
ue_task_0015,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0015_claude-code_20260624_134640,1,0,1,2,2,15,16,1125.4,8.939191500000002,85310,74,6,0,7
ue_task_0017,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0017_claude-code_20260624_150028,0,0,1,1,2,11,13,1095.5,7.090483999999998,87927,72,3,0,2
ue_task_0018,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0018_claude-code_20260624_152842,1,0,1,1,1,13,17,1032.1,4.7451665,84056,67,3,0,2
ue_task_0019,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0019_claude-code_20260624_160316,0,0,1,1,3,13,15,1665.2,30.569103499999994,115183,86,5,1,2
ue_task_0020,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0020_claude-code_20260624_165208,0,0,1,8,12,9,17,2313.9,24.41429949999999,123066,102,6,1,2
ue_task_0021,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0021_claude-code_20260624_173652,0,0,1,7,8,13,14,1980.2,12.774440600000002,154074,102,3,0,1
ue_task_0022,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0022_claude-code_20260624_182921,0,1,1,6,8,16,16,2538.3,17.8752284,175002,78,6,1,2
ue_task_0023,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0023_claude-code_20260628_205127,1,1,1,2,2,10,10,1442.7,7.507037000000001,133213,68,9,0,1
ue_task_0024,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0024_claude-code_20260628_211726,1,0,1,3,3,10,11,1102.1,6.919433999999999,83039,62,6,0,1
ue_task_0025,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0025_claude-code_20260628_214418,0,1,1,1,3,10,10,1249.1,16.464215,105633,5,6,0,1
ue_task_0026,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0026_claude-code_20260628_222339,0,0,1,0,3,5,8,2031.8,13.350542500000001,154068,87,4,0,3
ue_task_0027,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0027_claude-code_20260628_230912,0,0,1,0,3,6,8,2389.8,13.573255000000003,155173,87,7,2,5
ue_task_0028,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0028_claude-code_20260628_233035,0,1,1,0,1,8,8,944.9,4.5461705,67648,56,5,5,2
ue_task_0029,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0029_claude-code_20260628_234924,0,0,1,0,1,7,7,882.7,8.935542000000002,71582,65,3,0,1
ue_task_0030,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0030_claude-code_20260629_001457,0,0,1,0,1,6,8,1297.3,10.600990499999998,97512,105,4,0,2
ue_task_0031,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0031_claude-code_20260629_004001,0,1,1,0,1,4,4,1187.7,6.854835499999999,89249,71,4,0,3
ue_task_0034,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0034_claude-code_20260624_233429,0,0,1,4,9,6,10,1583.6,8.2159055,132432,134,5,0,1
ue_task_0035,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0035_claude-code_20260625_002849,0,1,1,6,9,14,14,2468.3,14.223580000000005,173177,105,4,1,1
ue_task_0036,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0036_claude-code_20260625_005449,1,1,1,9,9,11,11,919.1,7.070950499999999,51828,97,5,0,1
ue_task_0037,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0037_claude-code_20260625_013327,0,0,1,6,8,13,14,1955.7,11.475993200000001,136590,128,2,2,1
ue_task_0038,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0038_claude-code_20260625_022114,0,0,1,6,11,6,12,2251.8,12.186902499999997,109947,95,7,0,1
ue_task_0039,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0039_claude-code_20260625_025806,0,0,1,6,9,10,12,1513.0,20.858927499999993,119933,107,4,0,1
ue_task_0042,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0042_claude-code_20260625_054225,0,1,1,10,11,13,13,1799.4,11.6949065,131712,81,5,1,1
ue_task_0043,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0043_claude-code_20260625_061536,0,0,1,12,14,9,14,1585.0,5.9774145,87337,114,3,0,1
ue_task_0045,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0045_claude-code_20260625_074609,0,,0,0,0,,,2150.1,15.095103000000002,180359,88,0,0,1
ue_task_0046,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0046_claude-code_20260625_083206,0,0,1,0,1,1,8,2037.8,16.812200500000007,138373,152,5,0,1
ue_task_0047,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0047_claude-code_20260625_092407,1,1,1,2,2,10,10,2361.6,15.44506,188026,52,6,0,1
ue_task_0048,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0048_claude-code_20260625_101623,0,0,1,1,2,2,7,2422.7,19.305254999999995,196014,119,6,16,1
ue_task_0049,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0049_claude-code_20260625_110621,1,0,1,2,2,6,8,2275.3,14.768652999999997,180762,84,6,6,2
ue_task_0050,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0050_claude-code_20260625_115139,1,0,1,2,2,4,8,1984.3,11.1915255,135147,78,2,0,2
ue_task_0051,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0051_claude-code_20260629_011248,0,0,1,0,3,7,9,1462.2,12.819059,112106,93,0,0,2
ue_task_0052,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0052_claude-code_20260629_014205,0,0,1,0,2,8,10,1239.2,6.0774225,90292,70,4,0,8
ue_task_0053,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0053_claude-code_20260629_021418,0,0,1,0,3,7,9,1247.1,8.771316000000002,113267,74,0,1,5
ue_task_0054,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0054_claude-code_20260629_024721,0,0,1,2,3,7,8,1565.7,12.486356000000002,116790,95,4,0,1
ue_task_0055,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0055_claude-code_20260629_031726,0,0,1,1,2,6,7,1422.7,8.4086585,112017,72,3,0,1
ue_task_0056,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0056_claude-code_20260629_040015,1,1,1,10,10,10,10,1992.8,12.8604935,97884,84,0,0,1
ue_task_0057,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0057_claude-code_20260625_135627,1,1,1,2,2,8,8,973.1,7.084011999999998,68585,116,0,0,2
ue_task_0058,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0058_claude-code_20260625_141913,1,0,1,1,1,7,7,988.4,8.354540499999999,74448,119,0,0,1
ue_task_0059,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0059_claude-code_20260625_145011,1,0,1,1,1,7,8,1469.8,10.826078,121680,95,0,0,4
ue_task_0060,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0060_claude-code_20260629_043537,0,0,1,0,1,5,8,1608.5,8.098108000000002,135319,65,0,0,4
ue_task_0061,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0061_claude-code_20260629_045857,0,0,1,0,1,8,9,855.9,4.7891580000000005,55204,38,0,0,1
ue_task_0062,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0062_claude-code_20260629_053307,0,0,1,0,1,6,8,1555.8,6.1224935,101242,66,5,0,2
ue_task_0063,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0063_claude-code_20260625_162710,1,0,1,3,3,13,13,1416.6,5.5855765,97168,53,5,0,2
ue_task_0064,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0064_claude-code_20260629_055045,0,0,1,2,3,9,10,635.6,2.4176459999999995,34051,29,1,0,2
ue_task_0065,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0065_claude-code_20260625_171326,1,0,1,1,1,9,11,1514.8,12.622084,126399,70,3,0,7
ue_task_0067,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0067_claude-code_20260629_070614,1,0,1,1,1,6,7,1137.1,6.398329499999997,65637,55,0,0,1
ue_task_0068,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0068_claude-code_20260629_073037,1,1,1,1,1,7,7,1286.2,18.061949000000006,88299,116,8,0,2
ue_task_0069,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0069_claude-code_20260625_191604,1,1,1,3,3,11,11,1344.3,10.214280450000006,89987,172,0,0,2
ue_task_0070,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0070_claude-code_20260629_080749,0,0,1,1,2,9,10,1995.3,7.7653514999999995,131449,74,2,0,5
ue_task_0071,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0071_claude-code_20260629_083527,0,0,1,1,2,6,7,954.6,5.328365500000001,74236,55,0,0,5
ue_task_0072,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0072_claude-code_20260629_091852,1,1,1,6,6,11,11,2336.3,18.710505499999996,174696,94,10,54,3
ue_task_0074,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0074_claude-code_20260630_045735,0,0,1,0,3,9,10,1651.9,8.052864,107342,58,2,4,3
ue_task_0075,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0075_claude-code_20260630_053355,0,0,1,0,2,9,10,2058.9,14.6934255,139892,107,4,0,3
ue_task_0077,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0077_claude-code_20260629_113550,0,,0,0,0,,,2681.3,21.27237650000001,210643,89,9,4,6
ue_task_0078,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0078_claude-code_20260629_120304,0,,0,0,0,,,1439.2,8.494444999999999,90371,46,5,0,3
ue_task_0079,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0079_claude-code_20260629_123445,0,,0,0,0,,,1741.7,14.639532,146826,85,0,0,2
ue_task_0080,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0080_claude-code_20260629_130842,0,0,1,2,7,6,7,1843.0,12.226193499999997,140706,65,6,25,4
ue_task_0081,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0081_claude-code_20260629_133041,0,,0,0,0,,,1206.8,10.806967999999998,94953,53,0,0,2
ue_task_0082,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0082_claude-code_20260629_134046,0,0,1,0,3,0,9,472.4,,,,,,0
ue_task_0083,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0083_claude-code_20260630_062017,0,0,1,2,3,5,9,2525.9,18.2011245,201220,80,9,1,1
ue_task_0085,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0085_claude-code_20260630_070808,1,0,1,3,3,8,9,1035.1,8.854732999999998,77429,60,6,0,3
ue_task_0086,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0086_claude-code_20260630_020744,1,0,1,3,3,9,9,1182.6,7.668817000000001,90977,69,6,0,5
ue_task_0087,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0087_claude-code_20260630_023132,0,0,1,1,3,4,8,1219.6,9.892554500000001,98321,60,5,0,3
ue_task_0088,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0088_claude-code_20260630_023930,0,0,1,0,1,0,9,327.1,,,,,,0
ue_task_0089,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0089_claude-code_20260630_072715,0,0,1,0,1,8,9,664.9,3.5102525,50608,32,2,0,1
ue_task_0090,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0090_claude-code_20260630_075704,1,1,1,1,1,8,8,1715.8,10.4996465,122827,80,5,0,5
ue_task_0091,Claude Opus 4.8 (max),claude-code,claude-opus-4-8,max,ue_task_0091_claude-code_20260630_082823,1,0,1,1,1,2,8,1783.1,9.719352000000002,140057,77,4,0,9
